name,party,organization_name,organization_address,food,amount,purpose
김재원,새누리당,옴팡집한우,서울 영등포구 여의도동 13-3 맨한탄호텔별관 C동 1상 3~4층 전체,한식,50000,
김재원,새누리당,옴팡집한우,서울 영등포구 여의도동 13-3 맨한탄호텔별관 C동 1상 3~4층 전체,한식,700000,
김재원,새누리당,옴팡집한우,서울 영등포구 여의도동 13-3 맨한탄호텔별관 C동 1상 3~4층 전체,한식,399000,
김재원,새누리당,옴팡집한우,서울 영등포구 여의도동 13-3 맨한탄호텔별관 C동 1상 3~4층 전체,한식,576000,
정갑윤,새누리당,옹팡집,서울 영등포구 국회대로 76길,한식,164000,식대
김재원,새누리당,와라와라한타역점,서울 강남구 대치4동 924-9,일식,28900,
김재원,새누리당,와라와라한티역점,서울 강남구 대치4동 924-9,일식,28800,
이철우,새누리당,왕가한정식가든,경상북도 성주군 성주순환로 276,한식,92000,지역 기자 간담회
김재원,새누리당,왕왕샤브샤브,서울 영등포구 국회대로 70길 15-1,한식,60000,
정갑윤,새누리당,왕의갈비,울산 중구 번영로 355,한식,112000,식대
정갑윤,새누리당,외갓집,울산 중구 학산동 168-2,한식,96000,당직자 간담회
김관영,국민의당,외백,영등포구 여의도동 13-22 KCC파크타운,중식,175600,"의원, 신문사 기자단 오찬간담회"
김광림,새누리당,외백,서울 영등포구 여의도동 13-22,한식,382800,국회의원 간담회
이철우,새누리당,외백,서울특별시 영등포구 국회대로72길 17 KCC파크타운,중식,107500,국토균형발전 간담회
정갑윤,새누리당,외백,서울 영등포구 여의도동 13-22,중식,400000,기자 간담회
김태호,새누리당 ,외백,서울특별시 영등포구 여의도동 13-22 kcc파크타운,중식,566000,정책 간담회
류성걸,새누리당,외백,서울특별시 영등포구 여의도동 13-22 kcc파크타운,중식,396000,정책 간담회
정갑윤,새누리당,요기맘국회점,서울 영등포구 여의도동 국회,분식,22800,식대
강기정,새정치민주연합,요남자,광주 북구 문화소통로 170 201,양식,32100,식사비
김관영,국민의당,욕지도,마포구 아현동 421-7,일식,160000,"의원, 중앙지 기자단 만찬 간담회"
강기정,새정치민주연합,용봉식당,광주 북구 신안동 122-1,한식,25000,식사비
박명재,새누리당,우래옥 강남분점,서울 강남구 대치동 983-13,한식,84000,상임위 관련 회의(3명)
강기정,새정치민주연합,우리국밥,광주 동구 금남로 5가 161-42,한식,99000,식사비
박민식,새누리당,우리네코다리2,경기도 성남시 분당구 수내동 32,한식,40000,언론기자 간담회
김재원,새누리당,우리음식연구회 마늘이야기,경북 의성군 의성읍 경북대로 5680,한식,290000,
심상정,정의당,우뿔,고양시 덕양구 주교동 613-5 204,한식,37000,식대(의원 외 4인)
심상정,정의당,우뿔,고양시 덕양구 주교동 613-5,한식,70000,지역사무실 회의비(의원 외 4인)
김광림,새누리당,우창떡방,경북 안동시 옥야동 301,기타,100000,신년인사회 다과
김태호,새누리당 ,운산,서울특별시 영등포구 여의도동 12,한식,536000,간담회
류성걸,새누리당,운산,서울특별시 영등포구 여의도동 12,한식,94000,기자 간담회
류성걸,새누리당,운산,서울특별시 영등포구 여의도동 12,한식,178000,기자 간담회
정갑윤,새누리당,운산,서울특별시 영등포구 여의도동 12,한식,529000,신문사 편집국장 간담회
박민식,새누리당,운산아이지에스,서울시 영등포구 여의도동 12,한식,97000,후반기 상임위 관련 간담회
박병석,더불어민주당,울밀대분식,서울 마포구 염리동 147-6,기타,90000,
심상정,정의당,워커힐인천공항 환승호,인천 중구 인천공항,기타,31000,식대(의원 외 2인)
박병석,더불어민주당,원조태평소머리국밥전문점,대전 중구 태령로 116-1,한식,31000,
박병석,더불어민주당,원조태평소머리국밥전문점,대전 중구 태령로 116-1,한식,55500,
박병석,더불어민주당,원조태평소머리국밥전문점,대전 중구 태령로 116-1,한식,12000,
박병석,더불어민주당,원할머니보쌈,서울 영등포구 여의도동 44-2,한식,61000,
박병석,더불어민주당,원할머니보쌈,서울 영등포구 여의도동 44-2,한식,47000,
박병석,더불어민주당,유가옥,대전 서구 도마2동 118-6,한식,56000,
강기정,새정치민주연합,유림,광주 북구 중흥동 678-1,중식,50000,식사비
김광림,새누리당,유메일식,서울 중구 순화동 1-5 용진빌딩 1층,일식,240000,기자간담회
박병석,더불어민주당,유성관광호텔,대전 유성구 봉명동 480,기타,58200,
박병석,더불어민주당,유성관광호텔,대전 유성구 봉명동 480,기타,424000,
김광림,새누리당,유정집,서울 종로구 율곡로4길 49-2,한식,105000,정책간담회
박병석,더불어민주당,육대장,대전 서구 가수원동 1058 107,한식,16000,
강기정,새정치민주연합,은강,광주 동구 장동 51-4,한식,105000,정책현안 간담회
김재원,새누리당,은주식당,서울 영등포구 여의도동 17-1금산빌딩,한식,134000,
박대동,새누리당,은주식당,서울 영등포구 여의도동1 국회후생관,한식,75000,개인정보 보호법 개정 관련 간담회
박대동,새누리당,은주식당,서울 영등포구 여의도동 17-1 번지 금산빌딩,한식,74000,자본시장법 개정 관련 전문가 간담회
박병석,더불어민주당,은주식당,서울 영등포구 여의도동 17-1,한식,54000,
정갑윤,새누리당,은주식당,서울 영등포구 여의도동 17-1,한식,50000,식대
정갑윤,새누리당,은주식당,서울 영등포구 여의도동 17-1,한식,97000,식대
이철우,새누리당,을밀대,서울특별시 마포구 숭문길 24,한식,242000,일제강점기 법안 관련 간담회
김재원,새누리당,의성마늘한우봉양마을,경북 의성군 봉양면 도리원1길 88,한식,138000,
박민식,새누리당,이,서울시 서대문구 이화여대길 50-8,한식,7000,정기국회관련 간담회
김재원,새누리당,이도식당,서울 영등포구 여의도동 14-25,한식,65000,
김재원,새누리당,이도식당,서울 영등포구 여의도동 14-25,한식,96000,
김재원,새누리당,이도식당,서울 영등포구 여의도동 14-25,한식,176000,
김재원,새누리당,이도식당,서울 영등포구 여의도동 14-25,한식,120000,
김재원,새누리당,이도식당,서울 영등포구 여의도동 14-25,한식,135000,
김재원,새누리당,이도식당,서울 영등포구 여의도동 14-25,한식,144000,
김재원,새누리당,이도식당,서울 영등포구 여의도동 14-25,한식,96000,
박민식,새누리당,이도식당,서울시 영등포구 여의도동 14-24,한식,341000,언론기자 간담회
박병석,더불어민주당,이도식당,서울 영등포구 여의도동 34-24,한식,48000,
이철우,새누리당,이도식당,서울특별시 영등포구 국회대로68길 11,한식,218000,하야로비 관련 간담회
심상정,정의당,이런우렁된장,서울 마포구 독막로3길 20,한식,32500,식대(의원 외 3인)
박병석,더불어민주당,이씨엠디,서울 영등포구 여의도동 1,한식,40000,국회 식당
박병석,더불어민주당,이씨엠디,서울 영등포구 여의도동 1,한식,48000,
서상기,새누리당,이씨엠디,서울 영등포구 여의도동 국회 3층,한식,48000,정책개발간담회
정갑윤,새누리당,이씨엠디,서울시 영등포구 여의도동 1,기타,392000,식대
김관영,국민의당,이씨엠디-국회의원식당,서울시 영등포구 여의도동 1 본관 3층,한식,107000,"의원, 인터넷 기자단 오찬간담회"
김관영,국민의당,이씨엠디-국회의원식당,서울시 영등포구 여의도동 1 본관 3층,한식,72000,"의원, 기자단 오찬 간담회"
김관영,국민의당,이씨엠디-국회의원식당,서울시 영등포구 여의도동 1 본관 3층,한식,180000,혁신모임 의원단 조찬간담회
박대동,새누리당,이씨엠디-국회의원식당,서울시 영등포구 여의도동 1 본관 3층,한식,426000,국정감사 대비 감사회
심상정,정의당,이씨엠디-국회의원식당,서울시 영등포구 여의도동 1 본관 3층,한식,48000,식대(의원 외 3인)
김무성,새누리당,이종구낙지세상,서울 노원구 중계본동 13-77 27번지,한식,289700,정책개발을 위한 국회의원과의 의정논의
강기정,새정치민주연합,이즈미,서울특별시 영등포구 여의도동 14-3 아이비피아빌딩 2층,일식,77000,식사비
강기정,새정치민주연합,이즈미,서울특별시 영등포구 여의도동 14-3 아이비피아빌딩 2층,일식,71500,정국현안관련 간담회
김재원,새누리당,이즈미,서울 영등포구 국회대로72길 4 2층,일식,99000,
김태호,새누리당 ,이즈미,서울특별시 강남구 대치동 1001-1,일식,121000,간담회
박병석,더불어민주당,이즈미,서울 영등포구 여의도동 14-3,일식,77000,
박병석,더불어민주당,이즈미,서울 영등포구 여의도동 14-3,일식,346500,한류정책 간담회
서상기,새누리당,이즈미,서울 용산구 동자동 43-205,일식,72000,정책개발간담회
서청원,새누리당,이즈미,서울 영등포구 여의도동 14-3 아이비피아빌딩 2층,일식,346500,산업법 개정 관련 정책간담회
김재원,새누리당,이태원천상,서울 영등포구 국회대로 68길 17,양식,306000,
김재원,새누리당,이태원천상,서울 영등포구 국회대로 68길 17,양식,740000,
김재원,새누리당,이태원천상,서울 영등포구 국회대로 68길 17,양식,341000,
김재원,새누리당,이태원천상,서울 영등포구 국회대로 68길 17,양식,388000,
박명재,새누리당,이태원천상,서울시 영등포구 여의도동 국회대로 68,일식,416000,현안관련 기자간담회(7명)
김재원,새누리당,일등순대,"서울 영등포구 여의도동 13-20 프린스텔 빌딩 103, 104호",한식,44000,
김재원,새누리당,일등순대,"서울 영등포구 여의도동 13-20 프린스텔 빌딩 103, 104호",한식,41000,
김재원,새누리당,일등순대,"서울 영등포구 여의도동 13-20 프린스텔 빌딩 103, 104호",한식,43000,
김재원,새누리당,일등순대,"서울 영등포구 여의도동 13-20 프린스텔 빌딩 103, 104호",한식,73000,
김재원,새누리당,일등순대,"서울 영등포구 여의도동 13-20 프린스텔 빌딩 103, 104호",한식,59000,
김재원,새누리당,일등순대,"서울 영등포구 여의도동 13-20 프린스텔 빌딩 103, 104호",한식,56000,
김재원,새누리당,일등순대,"서울 영등포구 여의도동 13-20 프린스텔 빌딩 103, 104호",한식,78000,
김재원,새누리당,일등순대,"서울 영등포구 여의도동 13-20 프린스텔 빌딩 103, 104호",한식,120000,
김재원,새누리당,일미,서울 영등포구 국회대로 62길 5,일식,55000,
김재원,새누리당,일번지회&대게,경북 포항시 북구송라면 지경리 200-4,일식,300000,
심상정,정의당,일송정,서울 동작구 상도로 386-5,한식,90000,식대(의원 외 2인)
박민식,새누리당,일식신지,서울특별시 서대문구 연세로5가길 1,일식,225000,국정감사 및 지역현안관련 회의
박명재,새누리당,임진회수산,포항시 남구 구룡포읍223-4,한식,160000,의정보고서 준비관련 보좌직원 회의 (6명)
강기정,새정치민주연합,자라봉,광주 북구 우산동 208-19,한식,50000,식사비
강기정,새정치민주연합,자미원,광주 북구 일곡동 928-4 1층,한식,197000,정책간담회
정갑윤,새누리당,장군가든,경기 고양 덕양 행주외 53-9,한식,201000,식대
정갑윤,새누리당,장군가든,경기 고양 덕양 행주외 53-9,한식,250000,식대
박민식,새누리당,장독대김치찌개,서울특별시 영등포구 국제금융로 78,한식,41500,지역현안관련 회의
박민식,새누리당,장독대김치찌개,서울특별시 영등포구 국제금융로 78,한식,35500,상임위 법안심사소위관련회의
정갑윤,새누리당,장수집,서울 영등포구 여의도동 14-2 동아빌딩,한식,88000,식대
정갑윤,새누리당,장수집,서울 영등포구 여의도동 14-2 동아빌딩,한식,123000,식대
박병석,더불어민주당,장수통돼지숯불구이,대전 서구 도마동 24-6,한식,60000,
박병석,더불어민주당,전복천하,대전 서구 정림동 226-27,한식,87000,
박병석,더불어민주당,전복천하,대전 서구 정림동 226-27,한식,36000,
김재원,새누리당,전원,서울 중구 장충동2가 191-11,한식,760000,
정갑윤,새누리당,전주본가,서울 영등포구 여의도동 17-8,한식,42000,식대
강기정,새정치민주연합,전주지연식당,서울특별시 영등포구 여의도동 14-2,한식,40000,식사비
김재원,새누리당,전주집,,기타,31000,
박병석,더불어민주당,전주집,서울 영등포구 여의도동 17-1,한식,74000,
박민식,새누리당,전진바라,서울시 영등포구 국제금융로8길 27,한식,190000,언론기자 간담회
김재원,새누리당,전통식당,경북 의성군 의성읍 중앙길 59,한식,93000,
이철우,새누리당,전통한정식 동해,서울특별시 마포구 토정로 128 서강팔경 5층,한식,378000,안행위 예산관련 간담회
심상정,정의당,전통한정식동해,서울시 마포구 상수동 356-6,한식,55000,식대(의원회 3인)
박병석,더불어민주당,정림가든,대전 서구 정림동 8-4,한식,60000,
박병석,더불어민주당,정림회타운,대전 서구 정림동 514,기타,68000,
박병석,더불어민주당,정림회타운,대전 서구 정림동 514,일식,91000,
박병석,더불어민주당,정림회타운,대전 서구 정림동 514,일식,24000,
심상정,정의당,정암골가마솥 한우국밥,경북 경산시 하양읍 대경로 96,한식,22000,식대(의원 외 1인)
류성걸,새누리당,정우칼국수,서울특별시 영등포구 여의도동 13-25,한식,107000,보좌진 간담회
김재원,새누리당,정인면옥,서울 영등포구 국회대로 76길10 1층,한식,59000,
정갑윤,새누리당,제이에스텍사스,서울 종로구 새문안로 87,호프,102000,식대
정갑윤,새누리당,제주나라,서울 영등포구 여의도동 14-32,한식,113000,식대
정갑윤,새누리당,제주나라,서울 영등포구 여의도동 14-32,한식,436000,식대
정갑윤,새누리당,제주나라,서울 영등포구 여의도동 14-32,한식,186000,식대
정갑윤,새누리당,제주나라,서울 영등포구 여의도동 14-32,한식,150000,식대
김관영,국민의당,제주나라 ,영등포구 여의도동 14-32 정원빌딩,한식,100000,"의원, 기자단 오찬 간담회"
박병석,더불어민주당,조마루감자탕,대전 대덕구 오정동 64-18,한식,42000,
강기정,새정치민주연합,조봉순 상무국밥,광주 서구 치평동 1193-9,한식,67000,식사비
서청원,새누리당,조선면옥,서울 서초구 반포동 59-3,한식,75000,시화지구 시우도수로 관련 정책간담회
강기정,새정치민주연합,조아불고기,광주 북구 신안동 495-9,한식,41000,식사비
강기정,새정치민주연합,조아불고기,광주 북구 신안동 495-9,한식,92000,식사비
심상정,정의당,조피디 치킨,서울 영등포구 국회대로 780,한식,43000,국감준비 야근 간식
강기정,새정치민주연합,족장,서울특별시 영등포구 국회대로 72길 6 여의도 아크로폴리스 105,한식,62000,식사비
강기정,새정치민주연합,족장,서울특별시 영등포구 국회대로 72길 6 여의도 아크로폴리스 105,한식,82000,식사비
강기정,새정치민주연합,족장,서울특별시 영등포구 국회대로 72길 6 여의도 아크로폴리스 105,한식,67000,식사비
강기정,새정치민주연합,족장,서울특별시 영등포구 국회대로 72길 6 여의도 아크로폴리스 105,한식,61000,식사비
강기정,새정치민주연합,족장,서울특별시 영등포구 국회대로 72길 6 여의도 아크로폴리스 105,한식,40000,식사비
강기정,새정치민주연합,족장,서울특별시 영등포구 국회대로 72길 6 여의도 아크로폴리스 105,한식,63000,식사비
강기정,새정치민주연합,종가집,광주 북구 월동로 20,한식,90000,지역현안 간담회
박병석,더불어민주당,종로김밥,서울 영등포구 여의도동 14-21,분식,14000,
정갑윤,새누리당,종로김밥,서울 영등포구 여의도동 14-21,분식,21500,식대
김재원,새누리당,종로김밥여의도점,서울 영등포구 여의도동 14-21,한식,7500,
김재원,새누리당,주식회사낭만창고,서울 영등포구 여의서로43 한서리버파크 3층 301호,한식,530000,
김재원,새누리당,주식회사낭만창고,서울 영등포구 여의서로43 한서리버파크 3층 301호,한식,1044000,
심상정,정의당,주식회사서울마리나,서울 영등포구 여의서로 160,뷔페,137600,의원실 회의비(의원 외 3인)
박명재,새누리당,중원재자점,서울 종로구 재자동 178-1,한식,285000,국세청 결손처분관련 회의(5명)
강기정,새정치민주연합,중흥보양탕,광주 북구 우치로 2번길 27,한식,30000,식사비
박병석,더불어민주당,지중해,대전 서구 둔산동 1456,일식,75000,
김광림,새누리당,진복,서울 영등포구 국제 국제금융로 6길 ,한식,132000,국회의원 간담회
김광림,새누리당,진복,서울 영등포구 국제 국제금융로 6길 ,한식,176000,기자간담회
김광림,새누리당,진복집,서울 영등포구 여의도동 17-16,한식,69000,기자간담회
박민식,새누리당,진진바라,서울시 영등포구 국제금융로8길 27,한식,150000,언론기자 간담회
박병석,더불어민주당,진진서 여의도점,서울 영등포구 여의도동 18-7,한식,62000,
김관영,국민의당,진황설렁탕,영등포구 여의도동 13-16 플래시옴 오피스텔 101,한식,22000,"의원, 보좌진 식대"
강기정,새정치민주연합,차이나프로,서울특별시 영등포구 여의도동 맨하탄빌딩 1층,중식,165000,국회출입기자 간담회
김관영,국민의당,차이나프로,영등포구 여의도동 13-21 맨하탄 21빌딩,중식,293000,"의원, 기자단 오찬간담회"
김재원,새누리당,차이나프로,서울 영등포구 여의도동 1321,중식,504000,
김재원,새누리당,차이나프로,서울 영등포구 여의도동 1321,중식,350000,
김재원,새누리당,차이나프로,서울 영등포구 여의도동 1321,중식,505000,
김재원,새누리당,차이나프로,서울 영등포구 여의도동 1321,중식,709500,
김재원,새누리당,차이나프로,서울 영등포구 여의도동 1321,중식,373000,
김재원,새누리당,차이나프로,서울 영등포구 여의도동 1321,중식,324000,
김재원,새누리당,차이나프로,서울 영등포구 여의도동 1321,중식,348000,
김재원,새누리당,차이나프로,서울 영등포구 여의도동 1321,중식,536000,
김재원,새누리당,차이나프로,서울 영등포구 여의도동 1321,중식,562000,
김재원,새누리당,차이나프로,서울 영등포구 여의도동 1321,중식,655000,
김재원,새누리당,차이나프로,서울 영등포구 여의도동 1321,중식,536500,
김재원,새누리당,차이나프로,서울 영등포구 여의도동 1321,중식,347500,
김재원,새누리당,차이나프로,서울 영등포구 여의도동 1321,중식,320000,
김재원,새누리당,차이나프로,서울 영등포구 여의도동 1321,중식,32000,
김재원,새누리당,차이나프로,서울 영등포구 여의도동 1321,중식,524000,
박민식,새누리당,차이나프로,서울특별시 영등포구 국회대로74길 20,중식,298500,언론기자 간담회
박민식,새누리당,차이나프로,서울특별시 영등포구 국회대로74길 20,중식,256000,언론기자 간담회
심상정,정의당,차이나프로,서울 영등포구 여의도동 맨하탄빌딩 1층,중식,260000,중앙당 정책간담회 회의비(의원 포함 15인)
정갑윤,새누리당,차이나프로,서울 영등포구 여의도동 맨하탄빌딩 1층,중식,400500,식대
박민식,새누리당,차이나플레인,서울시 영등포구 여의도동 13-3,중식,210000,언론기자 간담회
박병석,더불어민주당,차이나플레인,서울 영등포구 여의대로 24,중식,168000,국회사무처 의정연수과 직원간담회
이철우,새누리당,차이나플레인,서울특별시 영등포구 여의대로 24 전경련회관 타워동 지하1층,중식,237000,남부내륙철도 간담회
김관영,국민의당,차이나플레인,영등포구 여의도동 13-3,중식,191000,"의원, 중앙지 기자 오찬 간담회"
김무성,새누리당,차이나플레인전경련점,서울 영등포구 여의도동 28 28-1번지 전국경제인연합회 지하1층,중식,1130000,정책개발을 위한 중진의원과의 의정논의
강기정,새정치민주연합,착한고기집,전남 나주시 남평2로 남평읍 46-9,한식,30000,식사비
김관영,국민의당,참복집,서울 영등포구 여의도동 국회대로 750,한식,157000,"의원, 기자단 오찬간담회"
김관영,국민의당,참복집,서울 영등포구 여의도동 국회대로 750,한식,144000,"의원, 기자단 오찬간담회"
김광림,새누리당,참복집,서울 영등포구 여의도동 국회대로 750,한식,248000,국회의원 정책 간담회
김광림,새누리당,참복집,서울 영등포구 여의도동 국회대로 750,한식,342000,기자간담회
김광림,새누리당,참복집,서울 영등포구 여의도동 국회대로 750,한식,217000,국회의원 정책간담회 
김광림,새누리당,참복집,서울 영등포구 여의도동 국회대로 750,한식,338000,정책간담회
김광림,새누리당,참복집,서울 영등포구 여의도동 국회대로 750,한식,93000,기자간담회
김광림,새누리당,참복집,서울 영등포구 여의도동 국회대로 750,한식,540000,국회의원 간담회
김재원,새누리당,참복집,서울 영등포구 국회대로 740,한식,155000,
류성걸,새누리당,참복집,서울특별시 중구 북창동 88,일식,217000,보좌진 간담회
박대동,새누리당,참복집,서울 영등포구 여의도동 국회대로 750,한식,124000,정무위 소위안건 간담회
박명재,새누리당,참복집,서울시 영등포구 여의도동 국회대로 750,한식,103000,현안관련 기자간담(5명)
이철우,새누리당,참복집,서울특별시 영등포구 국회대로 750,한식,268000,공천관련 간담회
이철우,새누리당,참복집,서울특별시 영등포구 국회대로 750,한식,140000,무선충전자동차 간담회
이철우,새누리당,참복집,서울특별시 영등포구 국회대로 750,한식,170000,경북의원 간담회
이철우,새누리당,참복집,서울특별시 영등포구 국회대로 750,한식,134000,일제강점기 법안 관련 간담회
이철우,새누리당,참복집,서울특별시 영등포구 국회대로 750,한식,326000,이병기 국정원장 인사청문회
이철우,새누리당,참복집,서울특별시 영등포구 국회대로 750,한식,356000,정보위 국정원장 인사청문회 간담회
이철우,새누리당,참복집,서울특별시 영등포구 국회대로 750,한식,199000,공무원연금관련 간담회
이철우,새누리당,참복집,서울특별시 영등포구 국회대로 750,한식,217000,동서화합 간담회
이철우,새누리당,참복집,서울특별시 영등포구 국회대로 750,한식,231000,안행위 법안소위 간담회
이철우,새누리당,참복집,서울특별시 영등포구 국회대로 750,한식,236000,지방자치방전 간담회
김재원,새누리당,참숯꺼먹돼지생고기굴요리,서울 영등포구 국회대로 74길 10,한식,72000,
김재원,새누리당,참숯꺼먹돼지생고기굴요리,서울 영등포구 국회대로 74길 10,한식,171000,
류성걸,새누리당,창고,서울특별시 영등포구 여의도동 36-2,한식,403000,보좌진 간담회
김재원,새누리당,창고43,서울 영등포구 국회대로 70길 15-1,한식,1091500,
김재원,새누리당,창고43,서울 영등포구 국회대로 70길 15-1,한식,466000,
김재원,새누리당,창고43,서울 영등포구 국회대로 70길 15-1,한식,329000,
박대동,새누리당,창고43,서울시 영등포구 국회대로70길 15-1,한식,366000,국정감사 대비 간담회
박대동,새누리당,창고43,서울 영등포구 국회대로 70길 15-1,한식,338000,공기업개혁특위 관련 간담회
박대동,새누리당,창고43,서울 영등포구 국회대로 70길 15-1,한식,349000,정무위 법안소위 관련 간담회
박대동,새누리당,창고43,서울 영등포구 국회대로 70길 15-1,한식,468000,정보유출배상제도 토론회 대비 전문가 간담회
정갑윤,새누리당,창고43,서울 영등포구 국회대로 70길,한식,374000,식대
정갑윤,새누리당,창고43,서울 영등포구 국회대로 70길,한식,237000,식대
서청원,새누리당,창고43(VIP),서울 영등포구 국회대로 70길 15-1 203,한식,714000,정기국회 주요현안 관련 간담회
김재원,새누리당,창녕식육식당,경북 의성군 의성읍 후죽리 508-16,한식,235000,
강기정,새정치민주연합,채롱,광주 북구 서하로 355번길 6,한식,21000,식사비
강기정,새정치민주연합,채롱,광주 북구 서하로 355번길 6,한식,21000,식사비
박병석,더불어민주당,천년의정원,대전 서구 만년동 322,중식,84000,
심상정,정의당,천지명,서울시 영등포구 온행로 2,양식,54000,식대(의원 외 3인)
박민식,새누리당,청도,서울특별시 영등포구 국제금융로8길 27-9,일식,255000,후반기 상임위 관련회의
이철우,새누리당,청도,서울특별시 영등포구 국제금융로8길 27-9,일식,394000,장애인 복지관련 간담회
정갑윤,새누리당,청도,서울특별시 영등포구 국제금융로8길 27-9,일식,387000,법사위원 간담회
박민식,새누리당,청수,서울시 영등포구 여의도동 53-11,한식,7000,상임위 현안관련 간담회
박민식,새누리당,청수,서울시 영등포구 여의도동 53-11,한식,7000,상임위 법안관련 회의
박민식,새누리당,청수,서울시 영등포구 여의도동 53-11,한식,12000,지역현안관련 회의
박민식,새누리당,청수,서울시 영등포구 여의도동 53-11,한식,7000,후반기 상임위 관련 간담회
김용태,새누리당,청운숯불갈비,"서울 용산구 서계동 223-18 지상 1,2층",한식,129000,간담회 식사 - 도시철도공사
강기정,새정치민주연합,청진동국밥,함평군 함평읍 남일길 38-1,한식,15000,식사비
강기정,새정치민주연합,청진동해장국,광주 북구 두암동 698-5,한식,47000,식사비
김관영,국민의당,청해진,영등포구 여의도동 13-19 남중빌딩 지하,한식,165000,"의원, 언론사 기자단 오찬 간담회"
김관영,국민의당,청해진,영등포구 여의도동 13-19 남중빌딩 지하,일식,235000,"의원, 지방지 기자단 오찬간담회"
김관영,국민의당,청해진,영등포구 여의도동 13-19 남중빌딩 지하,일식,160000,"의원, 지방지 기자단 오찬간담회"
김관영,국민의당,청해진,영등포구 여의도동 13-19 남중빌딩 지하 ,일식,400000,"의원, 보좌진, 상임위 실무진 오찬간담회"
김관영,국민의당,청해진,영등포구 여의도동 13-19 남중빌딩 지하 ,일식,255000,언론사 반장단 오찬간담회
박민식,새누리당,청해진,서울시 영등포구 여의도동 13-19,일식,212000,언론기자 간담회
박민식,새누리당,청해진,서울시 영등포구 여의도동 13-19,한식,160000,언론기자 간담회
박민식,새누리당,청해진,서울시 영등포구 여의도동 13-19,일식,254000,언론기자 간담회
정갑윤,새누리당,청해진,서울 영등포구 여의도동 13-19,한식,94000,식대
강기정,새정치민주연합,초가집,,한식,98000,민간단체 보조금 특혜 사안 관련 회의
김재원,새누리당,춘몽,서울 용산구 이태원로 245,중식,63600,
강기정,새정치민주연합,춘천명물닭갈비,순천시 왕지동 863-5 성림빌,한식,61000,식사비
심상정,정의당,친구수산,서울 동작구 노량진동 13-8,한식,32000,사무실 상반기 평가 회의비(의원 외 9인)
김재원,새누리당,카페엔포,충남 천안시 동남구 천안대로 784,양식,240000,
김재원,새누리당,카페엔포,충남 천안시 동남구 천안대로 784,양식,33200,
박병석,더불어민주당,커피와대전친구들,대전 동구 인동 78-4,기타,130000,식품
정갑윤,새누리당,케이에스,,기타,35200,식대
박대동,새누리당,코바치,서울시 강남구 테헤란로 152,일식,68000,의원 및 수행원 식대
박병석,더불어민주당,큰나무유기농쌈밥촌,대전 서구 관저동 1211번지 1층,한식,68000,
류성걸,새누리당,키사라,서울시 영등포구 여의도동 LG트윈타워 동관5층,일식,480000,정책 간담회
박명재,새누리당,키사라,서울시 영등포구 여의도동 LG트윈타워 동관5층,일식,55000,재정통계 토론회 준비관련 회의 (3명)
박명재,새누리당,키사라,서울시 영등포구 여의도동 LG트윈타워 동관5층,일식,55000,국가안전처 관련회의(2명)
서청원,새누리당,키사라,서울시 영등포구 여의도동 LG트윈타워 동관5층,일식,168300,정기국회 주요현안 관련 간담회
김용태,새누리당,키사라,서울시 영등포구 여의도동 LG트윈타워 동관5층,일식,180000,간담회 식사 - 정무위원회
박대동,새누리당,키시라,서울시 영등포구 여의도동 LG트윈타워 동관5층,일식,200000,예금자보호법개정 관련 간담회
박명재,새누리당,키시라,서울시 영등포구 여의도동 LG트윈타워 동관5층,일식,217800,기제위 예산관련 회의(3명)
박명재,새누리당,키시라,서울시 영등포구 여의도동 LG트윈타워 동관5층,일식,119000,기재위 결산 관련 회의(3명)
박명재,새누리당,키시라,서울시 영등포구 여의도동 LG트윈타워 동관5층,일식,126000,지방세특례제한법안 관련 회의(4명)
박명재,새누리당,키시라,서울시 영등포구 여의도동 LG트윈타워 동관5층,일식,98000,한국은행 국정감사 준비관련 보좌진 회의(3명)
박병석,더불어민주당,탑집식당,대전 중국 선화동 430-6,한식,53000,
정갑윤,새누리당,태능원조숯불,서울 영등포구 신길3동 257-5,한식,54000,식대
박병석,더불어민주당,태백산맥,대전 서구 둔산동 1481 2층,한식,18000,
강기정,새정치민주연합,태봉골,광주 북구 신안동 211-6,한식,99000,지역현안 간담회
정갑윤,새누리당,태영식당,서울 영등포구 여의도동 1,한식,12000,식대
정갑윤,새누리당,태영식당,서울 영등포구 여의도동 1,한식,255000,식대
서상기,새누리당,태풍회초밥,대구 동구 신천4동 323-3,일식,283000,정책개발간담회
정갑윤,새누리당,털보고된이,서울 영등포구 여의도동 13-5,한식,21000,식대
강기정,새정치민주연합,털보네집,광주 북구 문흥동 1000-2,한식,99000,식사비
정갑윤,새누리당,토박이,서울 영등포구 당산동3가 474-2,한식,123000,식대
심상정,정의당,통영생선구이,서울시 종로구 내자동 20,한식,70000,식대(수행 5인)
심상정,정의당,통일옥,고양시 덕양구 대자산 159,한식,206000,의정모임 회의비(정의당의원 5인 포함 12인)
박명재,새누리당,트랭블루,서울 서초구 서초동 700 예술의 전당,양식,328680,국기법 법안 준비관련 회의(9명)
박명재,새누리당,트랭블루,서울시 서초구 서초동 700 예술의 전당,양식,333630,공공기관운영에 관한 법안 준비관련 회의(7명)
서상기,새누리당,팔공산맥,대구 북구 태전동 405-9,한식,32000,
