idx,name_kr,party,when_elected,cat,total,attend,absence,leave
844,임수경,더불어민주당,초선( 19대 ),외교통일위원회,126,126,0,0
844,임수경,더불어민주당,초선( 19대 ),중동호흡기증후군대책특별위원회,81,72,0,9
844,임수경,더불어민주당,초선( 19대 ),여성가족위원회,224,188,0,36
844,임수경,더불어민주당,초선( 19대 ),미래창조과학방송통신위원회,288,261,18,9
844,임수경,더불어민주당,초선( 19대 ),창조경제활성화특별위원회,81,72,0,9
844,임수경,더불어민주당,초선( 19대 ),중앙선거관리위원회위원(김태현)선출에관한인사청문특별위원회,27,27,0,0
844,임수경,더불어민주당,초선( 19대 ),평창동계올림픽및국제경기대회지원특별위원회,71,62,0,9
844,임수경,더불어민주당,초선( 19대 ),안전행정위원회,986,887,63,36
690,장병완,더불어민주당,"재선( 18대 , 19대 )",본회의,135,135,0,0
690,장병완,더불어민주당,"재선( 18대 , 19대 )",예산결산특별위원회,137,126,11,0
690,장병완,더불어민주당,"재선( 18대 , 19대 )",지방재정특별위원회,36,36,0,0
690,장병완,더불어민주당,"재선( 18대 , 19대 )",예산재정개혁특별위원회,63,63,0,0
690,장병완,더불어민주당,"재선( 18대 , 19대 )",미래창조과학방송통신위원회,1246,1102,144,0
690,장병완,더불어민주당,"재선( 18대 , 19대 )",공적연금강화와노후빈곤해소를위한특별위원회,48,30,18,0
446,장윤석,새누리당,"3선( 17대 , 18대 , 19대 )",본회의,135,126,0,9
446,장윤석,새누리당,"3선( 17대 , 18대 , 19대 )",사법제도개혁특별위원회,81,54,27,0
446,장윤석,새누리당,"3선( 17대 , 18대 , 19대 )",산업통상자원위원회,525,415,74,36
446,장윤석,새누리당,"3선( 17대 , 18대 , 19대 )",국무총리(황교안)임명동의에관한인사청문특별위원회,54,54,0,0
446,장윤석,새누리당,"3선( 17대 , 18대 , 19대 )",농림축산식품해양수산위원회,819,648,135,36
446,장윤석,새누리당,"3선( 17대 , 18대 , 19대 )",대법관(박상옥)임명동의에관한인사청문특별위원회,27,9,0,18
446,장윤석,새누리당,"3선( 17대 , 18대 , 19대 )",예산결산특별위원회,171,171,0,0
446,장윤석,새누리당,"3선( 17대 , 18대 , 19대 )",정치개혁특별위원회,72,54,18,0
446,장윤석,새누리당,"3선( 17대 , 18대 , 19대 )",윤리특별위원회,27,27,0,0
877,장정은,새누리당,초선( 19대 ),본회의,135,135,0,0
877,장정은,새누리당,초선( 19대 ),보건복지위원회,243,234,0,9
877,장정은,새누리당,초선( 19대 ),여성가족위원회,55,37,0,18
837,장하나,더불어민주당,초선( 19대 ),본회의,135,117,0,18
837,장하나,더불어민주당,초선( 19대 ),허베이스피리트호유류피해대책특별위원회,45,27,18,0
837,장하나,더불어민주당,초선( 19대 ),지속가능발전특별위원회,54,54,0,0
837,장하나,더불어민주당,초선( 19대 ),환경노동위원회,1244,1145,45,54
837,장하나,더불어민주당,초선( 19대 ),국회운영위원회,180,144,18,18
837,장하나,더불어민주당,초선( 19대 ),학교폭력대책특별위원회,18,0,18,0
447,전병헌,더불어민주당,"3선( 17대 , 18대 , 19대 )",본회의,135,126,0,9
447,전병헌,더불어민주당,"3선( 17대 , 18대 , 19대 )",지방재정특별위원회,36,18,18,0
447,전병헌,더불어민주당,"3선( 17대 , 18대 , 19대 )",여성가족위원회,135,90,36,9
447,전병헌,더불어민주당,"3선( 17대 , 18대 , 19대 )",미래창조과학방송통신위원회,1251,846,405,0
447,전병헌,더불어민주당,"3선( 17대 , 18대 , 19대 )",국무총리후보자(정홍원)에관한인사청문특별위원회,45,45,0,0
447,전병헌,더불어민주당,"3선( 17대 , 18대 , 19대 )",방송공정성특별위원회,36,36,0,0
447,전병헌,더불어민주당,"3선( 17대 , 18대 , 19대 )",국민안전혁신특별위원회,117,108,9,0
447,전병헌,더불어민주당,"3선( 17대 , 18대 , 19대 )",국회운영위원회,261,216,45,0
447,전병헌,더불어민주당,"3선( 17대 , 18대 , 19대 )",정보위원회,72,63,9,0
825,전순옥,더불어민주당,초선( 19대 ),본회의,135,117,0,18
825,전순옥,더불어민주당,초선( 19대 ),산업통상자원위원회,1317,1198,74,45
825,전순옥,더불어민주당,초선( 19대 ),대법관(권순일)임명동의에관한인사청문특별위원회,27,27,0,0
825,전순옥,더불어민주당,초선( 19대 ),창조경제활성화특별위원회,99,63,18,18
825,전순옥,더불어민주당,초선( 19대 ),"헌법재판소재판관(강일원,김이수,안창호)선출에관한인사청문특별위원회",45,45,0,0
765,전정희,더불어민주당,초선( 19대 ),본회의,135,126,0,9
765,전정희,더불어민주당,초선( 19대 ),산업통상자원위원회,1319,1271,29,19
765,전정희,더불어민주당,초선( 19대 ),여성가족위원회,159,150,9,0
765,전정희,더불어민주당,초선( 19대 ),정부및공공기관등의해외자원개발진상규명을위한국정조사특별위원회,72,54,0,18
765,전정희,더불어민주당,초선( 19대 ),국민안전혁신특별위원회,117,81,9,27
765,전정희,더불어민주당,초선( 19대 ),국회운영위원회,118,100,9,9
765,전정희,더불어민주당,초선( 19대 ),통상관계대책특별위원회,36,36,0,0
765,전정희,더불어민주당,초선( 19대 ),대법관(김소영)임명동의에관한인사청문특별위원회,27,27,0,0
785,전하진,새누리당,초선( 19대 ),본회의,135,117,0,18
785,전하진,새누리당,초선( 19대 ),정부및공공기관등의해외자원개발진상규명을위한국정조사특별위원회,72,54,18,0
785,전하진,새누리당,초선( 19대 ),국회운영위원회,144,126,18,0
785,전하진,새누리당,초선( 19대 ),산업통상자원위원회,1318,1082,236,0
785,전하진,새누리당,초선( 19대 ),미래창조과학방송통신위원회,9,9,0,0
785,전하진,새누리당,초선( 19대 ),창조경제활성화특별위원회,98,98,0,0
789,전해철,더불어민주당,초선( 19대 ),본회의,135,135,0,0
789,전해철,더불어민주당,초선( 19대 ),국무총리실산하민간인불법사찰및증거인멸사건의진상규명을위한국정조사특별위원회,18,9,9,0
789,전해철,더불어민주당,초선( 19대 ),사법제도개혁특별위원회,80,72,8,0
789,전해철,더불어민주당,초선( 19대 ),법제사법위원회,1747,1702,36,9
789,전해철,더불어민주당,초선( 19대 ),대법관(이기택)임명동의에관한인사청문특별위원회,27,27,0,0
789,전해철,더불어민주당,초선( 19대 ),대법관(박상옥)임명동의에관한인사청문특별위원회,27,27,0,0
789,전해철,더불어민주당,초선( 19대 ),국가정보원댓글의혹사건등의진상규명을위한국정조사특별위원회,100,91,9,0
789,전해철,더불어민주당,초선( 19대 ),국회운영위원회,270,207,63,0
789,전해철,더불어민주당,초선( 19대 ),학교폭력대책특별위원회,18,18,0,0
789,전해철,더불어민주당,초선( 19대 ),서민주거복지특별위원회,100,64,36,0
789,전해철,더불어민주당,초선( 19대 ),국가정보원등국가기관의정치적중립성강화를위한제도개선특별위원회,90,81,9,0
219,정갑윤,새누리당,"4선( 16대 , 17대 , 18대 , 19대 )",본회의,135,130,0,5
219,정갑윤,새누리당,"4선( 16대 , 17대 , 18대 , 19대 )",법제사법위원회,1729,1440,217,72
448,정두언,새누리당,"3선( 17대 , 18대 , 19대 )",본회의,135,104,31,0
448,정두언,새누리당,"3선( 17대 , 18대 , 19대 )",산업통상자원위원회,351,279,72,0
448,정두언,새누리당,"3선( 17대 , 18대 , 19대 )",기획재정위원회,549,144,378,27
448,정두언,새누리당,"3선( 17대 , 18대 , 19대 )",농림축산식품해양수산위원회,9,0,9,0
448,정두언,새누리당,"3선( 17대 , 18대 , 19대 )",국방위원회,297,189,90,18
449,정문헌,새누리당,"재선( 17대 , 19대 )",본회의,135,135,0,0
449,정문헌,새누리당,"재선( 17대 , 19대 )",외교통일위원회,684,657,27,0
449,정문헌,새누리당,"재선( 17대 , 19대 )",기획재정위원회,523,477,46,0
449,정문헌,새누리당,"재선( 17대 , 19대 )",국무총리(이완구)임명동의에관한인사청문특별위원회,45,45,0,0
449,정문헌,새누리당,"재선( 17대 , 19대 )",남북관계발전특별위원회,9,9,0,0
449,정문헌,새누리당,"재선( 17대 , 19대 )",국가정보원댓글의혹사건등의진상규명을위한국정조사특별위원회,18,9,9,0
449,정문헌,새누리당,"재선( 17대 , 19대 )",정보위원회,252,234,18,0
449,정문헌,새누리당,"재선( 17대 , 19대 )",동북아역사왜곡대책특별위원회,414,198,216,0
449,정문헌,새누리당,"재선( 17대 , 19대 )",정치개혁특별위원회,117,108,9,0
648,정미경,새누리당,"재선( 18대 , 19대 )",본회의,135,86,13,36
648,정미경,새누리당,"재선( 18대 , 19대 )",예산결산특별위원회,190,109,81,0
648,정미경,새누리당,"재선( 18대 , 19대 )",국방위원회,476,368,108,0
227,정병국,새누리당,"4선( 16대 , 17대 , 18대 , 19대 )",본회의,135,135,0,0
227,정병국,새누리당,"4선( 16대 , 17대 , 18대 , 19대 )",외교통일위원회,1144,837,307,0
227,정병국,새누리당,"4선( 16대 , 17대 , 18대 , 19대 )",예산결산특별위원회,171,135,36,0
227,정병국,새누리당,"4선( 16대 , 17대 , 18대 , 19대 )",남북관계및교류협력발전특별위원회,63,27,36,0
227,정병국,새누리당,"4선( 16대 , 17대 , 18대 , 19대 )",남북관계발전특별위원회,9,0,9,0
227,정병국,새누리당,"4선( 16대 , 17대 , 18대 , 19대 )",군인권개선및병영문화혁신특별위원회,108,108,0,0
227,정병국,새누리당,"4선( 16대 , 17대 , 18대 , 19대 )",학교폭력대책특별위원회,18,18,0,0
451,정성호,더불어민주당,"재선( 17대 , 19대 )",본회의,135,135,0,0
451,정성호,더불어민주당,"재선( 17대 , 19대 )",국토교통위원회,533,533,0,0
451,정성호,더불어민주당,"재선( 17대 , 19대 )",기획재정위원회,684,675,9,0
451,정성호,더불어민주당,"재선( 17대 , 19대 )",예산결산특별위원회,189,153,36,0
451,정성호,더불어민주당,"재선( 17대 , 19대 )",창조경제활성화특별위원회,99,81,18,0
451,정성호,더불어민주당,"재선( 17대 , 19대 )",군인권개선및병영문화혁신특별위원회,106,97,9,0
451,정성호,더불어민주당,"재선( 17대 , 19대 )",국회운영위원회,270,270,0,0
451,정성호,더불어민주당,"재선( 17대 , 19대 )","헌법재판소재판관(강일원,김이수,안창호)선출에관한인사청문특별위원회",45,45,0,0
451,정성호,더불어민주당,"재선( 17대 , 19대 )",윤리특별위원회,81,81,0,0
228,정세균,더불어민주당,"5선( 15대 , 16대 , 17대 , 18대 , 19대 )",본회의,135,135,0,0
228,정세균,더불어민주당,"5선( 15대 , 16대 , 17대 , 18대 , 19대 )",외교통일위원회,442,387,28,27
228,정세균,더불어민주당,"5선( 15대 , 16대 , 17대 , 18대 , 19대 )",국가정보원등국가기관의정치적중립성강화를위한제도개선특별위원회,91,91,0,0
228,정세균,더불어민주당,"5선( 15대 , 16대 , 17대 , 18대 , 19대 )",교육문화체육관광위원회,386,332,27,27
228,정세균,더불어민주당,"5선( 15대 , 16대 , 17대 , 18대 , 19대 )",통상관계대책특별위원회,36,27,9,0
228,정세균,더불어민주당,"5선( 15대 , 16대 , 17대 , 18대 , 19대 )",미래창조과학방송통신위원회,270,198,63,9
682,정수성,새누리당,"재선( 18대 , 19대 )",본회의,135,117,0,18
682,정수성,새누리당,"재선( 18대 , 19대 )",산업통상자원위원회,1317,1172,18,127
682,정수성,새누리당,"재선( 18대 , 19대 )",예산결산특별위원회,144,108,0,36
682,정수성,새누리당,"재선( 18대 , 19대 )",윤리특별위원회,45,45,0,0
865,정용기,새누리당,초선( 19대 ),본회의,135,126,0,9
865,정용기,새누리당,초선( 19대 ),정부및공공기관등의해외자원개발진상규명을위한국정조사특별위원회,72,54,9,9
865,정용기,새누리당,초선( 19대 ),국회운영위원회,9,9,0,0
865,정용기,새누리당,초선( 19대 ),중앙선거관리위원회위원(김태현)선출에관한인사청문특별위원회,27,27,0,0
865,정용기,새누리당,초선( 19대 ),예산결산특별위원회,189,108,9,72
865,정용기,새누리당,초선( 19대 ),안전행정위원회,515,488,9,18
229,정우택,새누리당,"3선( 15대 , 16대 , 19대 )",본회의,135,107,0,28
229,정우택,새누리당,"3선( 15대 , 16대 , 19대 )",공공의료정상화를위한국정조사특별위원회,45,45,0,0
229,정우택,새누리당,"3선( 15대 , 16대 , 19대 )",국토교통위원회,261,198,9,54
229,정우택,새누리당,"3선( 15대 , 16대 , 19대 )",정무위원회,567,549,0,18
229,정우택,새누리당,"3선( 15대 , 16대 , 19대 )",산업통상자원위원회,468,423,9,36
229,정우택,새누리당,"3선( 15대 , 16대 , 19대 )",공공의료정상화를위한국정조사특별위원회위원회,18,18,0,0
230,정의화,무소속,"5선( 15대 , 16대 , 17대 , 18대 , 19대 )",본회의,135,135,0,0
230,정의화,무소속,"5선( 15대 , 16대 , 17대 , 18대 , 19대 )",외교통일위원회,657,621,36,0
849,정진후,정의당,초선( 19대 ),본회의,135,126,9,0
849,정진후,정의당,초선( 19대 ),공공의료정상화를위한국정조사특별위원회,45,45,0,0
849,정진후,정의당,초선( 19대 ),중동호흡기증후군대책특별위원회,81,72,9,0
849,정진후,정의당,초선( 19대 ),세월호침몰사고의진상규명을위한국정조사특별위원회,117,99,18,0
849,정진후,정의당,초선( 19대 ),학교폭력대책특별위원회,18,18,0,0
849,정진후,정의당,초선( 19대 ),국민안전혁신특별위원회,108,90,18,0
849,정진후,정의당,초선( 19대 ),국회운영위원회,396,288,108,0
849,정진후,정의당,초선( 19대 ),교육문화체육관광위원회,1387,1315,72,0
849,정진후,정의당,초선( 19대 ),공공의료정상화를위한국정조사특별위원회위원회,18,18,0,0
849,정진후,정의당,초선( 19대 ),정치개혁특별위원회,19,19,0,0
849,정진후,정의당,초선( 19대 ),공무원연금개혁특별위원회,108,81,27,0
453,정청래,더불어민주당,"재선( 17대 , 19대 )",본회의,135,126,9,0
453,정청래,더불어민주당,"재선( 17대 , 19대 )",외교통일위원회,711,682,29,0
453,정청래,더불어민주당,"재선( 17대 , 19대 )",중앙선거관리위원회위원(김태현)선출에관한인사청문특별위원회,27,27,0,0
453,정청래,더불어민주당,"재선( 17대 , 19대 )",예산결산특별위원회,306,306,0,0
453,정청래,더불어민주당,"재선( 17대 , 19대 )",방송공정성특별위원회,153,144,9,0
453,정청래,더불어민주당,"재선( 17대 , 19대 )",정보위원회,252,243,9,0
453,정청래,더불어민주당,"재선( 17대 , 19대 )",국가정보원댓글의혹사건등의진상규명을위한국정조사특별위원회,99,99,0,0
453,정청래,더불어민주당,"재선( 17대 , 19대 )","헌법재판소재판관(강일원,김이수,안창호)선출에관한인사청문특별위원회",45,36,9,0
453,정청래,더불어민주당,"재선( 17대 , 19대 )",안전행정위원회,569,560,9,0
707,정호준,더불어민주당,초선( 19대 ),본회의,135,135,0,0
707,정호준,더불어민주당,초선( 19대 ),환경노동위원회,34,25,9,0
707,정호준,더불어민주당,초선( 19대 ),대법관(권순일)임명동의에관한인사청문특별위원회,27,27,0,0
707,정호준,더불어민주당,초선( 19대 ),창조경제활성화특별위원회,100,91,9,0
707,정호준,더불어민주당,초선( 19대 ),예산결산특별위원회,138,120,18,0
707,정호준,더불어민주당,초선( 19대 ),국회운영위원회,197,179,9,9
707,정호준,더불어민주당,초선( 19대 ),정무위원회,747,729,9,9
707,정호준,더불어민주당,초선( 19대 ),대법관(김소영)임명동의에관한인사청문특별위원회,29,29,0,0
707,정호준,더불어민주당,초선( 19대 ),미래창조과학방송통신위원회,546,519,27,0
519,정희수,새누리당,"3선( 17대 , 18대 , 19대 )",본회의,135,94,41,0
519,정희수,새누리당,"3선( 17대 , 18대 , 19대 )",사법제도개혁특별위원회,81,63,18,0
519,정희수,새누리당,"3선( 17대 , 18대 , 19대 )",국회쇄신특별위원회,45,45,0,0
519,정희수,새누리당,"3선( 17대 , 18대 , 19대 )",기획재정위원회,523,523,0,0
519,정희수,새누리당,"3선( 17대 , 18대 , 19대 )",예산결산특별위원회,171,144,27,0
519,정희수,새누리당,"3선( 17대 , 18대 , 19대 )",국방위원회,639,540,99,0
454,조경태,더불어민주당,"3선( 17대 , 18대 , 19대 )",본회의,135,126,0,9
454,조경태,더불어민주당,"3선( 17대 , 18대 , 19대 )",남북관계발전특별위원회,9,9,0,0
454,조경태,더불어민주당,"3선( 17대 , 18대 , 19대 )",산업통상자원위원회,1317,1154,91,72
454,조경태,더불어민주당,"3선( 17대 , 18대 , 19대 )",예산결산특별위원회,144,90,45,9
805,조명철,새누리당,초선( 19대 ),본회의,135,135,0,0
805,조명철,새누리당,초선( 19대 ),외교통일위원회,648,585,9,54
805,조명철,새누리당,초선( 19대 ),기획재정위원회,524,479,18,27
805,조명철,새누리당,초선( 19대 ),남북관계발전특별위원회,9,9,0,0
805,조명철,새누리당,초선( 19대 ),정보위원회,252,234,18,0
805,조명철,새누리당,초선( 19대 ),국가정보원댓글의혹사건등의진상규명을위한국정조사특별위원회,98,53,27,18
805,조명철,새누리당,초선( 19대 ),국회운영위원회,28,18,10,0
805,조명철,새누리당,초선( 19대 ),윤리특별위원회,80,80,0,0
657,조원진,새누리당,"재선( 18대 , 19대 )",본회의,135,135,0,0
657,조원진,새누리당,"재선( 18대 , 19대 )",안전행정위원회,569,505,55,9
657,조원진,새누리당,"재선( 18대 , 19대 )",세월호침몰사고의진상규명을위한국정조사특별위원회,117,117,0,0
657,조원진,새누리당,"재선( 18대 , 19대 )",예산결산특별위원회,171,126,45,0
657,조원진,새누리당,"재선( 18대 , 19대 )",국회운영위원회,81,72,9,0
657,조원진,새누리당,"재선( 18대 , 19대 )",정무위원회,792,585,207,0
657,조원진,새누리당,"재선( 18대 , 19대 )",정보위원회,72,72,0,0
657,조원진,새누리당,"재선( 18대 , 19대 )",공무원연금개혁특별위원회,108,108,0,0
458,조정식,더불어민주당,"3선( 17대 , 18대 , 19대 )",본회의,135,126,9,0
458,조정식,더불어민주당,"3선( 17대 , 18대 , 19대 )",남북관계및교류협력발전특별위원회,63,27,36,0
458,조정식,더불어민주당,"3선( 17대 , 18대 , 19대 )",기획재정위원회,666,621,36,9
458,조정식,더불어민주당,"3선( 17대 , 18대 , 19대 )",예산결산특별위원회,144,90,45,9
458,조정식,더불어민주당,"3선( 17대 , 18대 , 19대 )",헌법재판소장(박한철)임명동의에관한인사청문특별위원회,36,36,0,0
458,조정식,더불어민주당,"3선( 17대 , 18대 , 19대 )",예산재정개혁특별위원회,63,18,45,0
458,조정식,더불어민주당,"3선( 17대 , 18대 , 19대 )",국회쇄신특별위원회,36,0,36,0
458,조정식,더불어민주당,"3선( 17대 , 18대 , 19대 )",교육문화체육관광위원회,631,444,178,9
458,조정식,더불어민주당,"3선( 17대 , 18대 , 19대 )",윤리특별위원회,81,36,45,0
662,조해진,새누리당,"재선( 18대 , 19대 )",본회의,135,126,0,9
662,조해진,새누리당,"재선( 18대 , 19대 )",정부및공공기관등의해외자원개발진상규명을위한국정조사특별위원회,54,36,18,0
662,조해진,새누리당,"재선( 18대 , 19대 )",국회운영위원회,90,81,9,0
662,조해진,새누리당,"재선( 18대 , 19대 )",미래창조과학방송통신위원회,1242,1152,36,54
662,조해진,새누리당,"재선( 18대 , 19대 )",방송공정성특별위원회,153,153,0,0
662,조해진,새누리당,"재선( 18대 , 19대 )",통상관계대책특별위원회,36,27,0,9
460,주승용,더불어민주당,"3선( 17대 , 18대 , 19대 )",본회의,135,117,0,18
460,주승용,더불어민주당,"3선( 17대 , 18대 , 19대 )",국토교통위원회,639,621,18,0
460,주승용,더불어민주당,"3선( 17대 , 18대 , 19대 )",산업통상자원위원회,156,153,3,0
460,주승용,더불어민주당,"3선( 17대 , 18대 , 19대 )",동북아역사왜곡대책특별위원회,99,36,63,0
460,주승용,더불어민주당,"3선( 17대 , 18대 , 19대 )",예산결산특별위원회,90,90,0,0
460,주승용,더불어민주당,"3선( 17대 , 18대 , 19대 )",안전행정위원회,360,315,45,0
807,주영순,새누리당,초선( 19대 ),본회의,135,63,22,50
807,주영순,새누리당,초선( 19대 ),허베이스피리트호유류피해대책특별위원회,44,35,0,9
807,주영순,새누리당,초선( 19대 ),국토교통위원회,45,9,36,0
807,주영순,새누리당,초선( 19대 ),환경노동위원회,1215,946,126,143
807,주영순,새누리당,초선( 19대 ),예산결산특별위원회,451,360,54,37
807,주영순,새누리당,초선( 19대 ),태안유류피해대책특별위원회,36,27,9,0
461,주호영,새누리당,"3선( 17대 , 18대 , 19대 )",본회의,135,126,9,0
461,주호영,새누리당,"3선( 17대 , 18대 , 19대 )",대법관(김소영)임명동의에관한인사청문특별위원회,27,27,0,0
461,주호영,새누리당,"3선( 17대 , 18대 , 19대 )",헌법재판소장(박한철)임명동의에관한인사청문특별위원회,36,36,0,0
461,주호영,새누리당,"3선( 17대 , 18대 , 19대 )",미래창조과학방송통신위원회,279,189,63,27
461,주호영,새누리당,"3선( 17대 , 18대 , 19대 )",정보위원회,83,83,0,0
461,주호영,새누리당,"3선( 17대 , 18대 , 19대 )",국방위원회,548,450,80,18
461,주호영,새누리당,"3선( 17대 , 18대 , 19대 )",교육문화체육관광위원회,387,306,54,27
461,주호영,새누리당,"3선( 17대 , 18대 , 19대 )",국무총리실산하민간인불법사찰및증거인멸사건의진상규명을위한국정조사특별위원회,18,0,9,9
461,주호영,새누리당,"3선( 17대 , 18대 , 19대 )",정치개혁특별위원회,72,63,9,0
461,주호영,새누리당,"3선( 17대 , 18대 , 19대 )",공무원연금개혁특별위원회,108,90,18,0
829,진선미,더불어민주당,초선( 19대 ),본회의,135,135,0,0
829,진선미,더불어민주당,초선( 19대 ),대법관(조희대)임명동의에관한인사청문특별위원회,27,27,0,0
829,진선미,더불어민주당,초선( 19대 ),아동.여성대상성폭력대책특별위원회,36,27,9,0
829,진선미,더불어민주당,초선( 19대 ),윤리특별위원회,81,45,36,0
829,진선미,더불어민주당,초선( 19대 ),여성가족위원회,226,154,45,27
829,진선미,더불어민주당,초선( 19대 ),학교폭력대책특별위원회,18,0,18,0
829,진선미,더불어민주당,초선( 19대 ),국무총리(이완구)임명동의에관한인사청문특별위원회,45,36,9,0
829,진선미,더불어민주당,초선( 19대 ),헌법재판소장(박한철)임명동의에관한인사청문특별위원회,36,36,0,0
829,진선미,더불어민주당,초선( 19대 ),국회운영위원회,198,162,27,9
829,진선미,더불어민주당,초선( 19대 ),안전행정위원회,1514,1208,261,45
829,진선미,더불어민주당,초선( 19대 ),국가정보원댓글의혹사건등의진상규명을위한국정조사특별위원회,18,18,0,0
829,진선미,더불어민주당,초선( 19대 ),공무원연금개혁특별위원회,108,63,36,9
841,진성준,더불어민주당,초선( 19대 ),본회의,135,126,9,0
841,진성준,더불어민주당,초선( 19대 ),지방자치발전특별위원회,63,45,18,0
841,진성준,더불어민주당,초선( 19대 ),국회운영위원회,279,207,36,36
841,진성준,더불어민주당,초선( 19대 ),외교통일위원회,18,18,0,0
841,진성준,더불어민주당,초선( 19대 ),국무총리(이완구)임명동의에관한인사청문특별위원회,45,36,9,0
841,진성준,더불어민주당,초선( 19대 ),국방위원회,1188,1098,90,0
463,진영,새누리당,"3선( 17대 , 18대 , 19대 )",본회의,135,135,0,0
463,진영,새누리당,"3선( 17대 , 18대 , 19대 )",법제사법위원회,108,72,36,0
463,진영,새누리당,"3선( 17대 , 18대 , 19대 )",중앙선거관리위원회위원(김태현)선출에관한인사청문특별위원회,27,27,0,0
463,진영,새누리당,"3선( 17대 , 18대 , 19대 )",안전행정위원회,1406,956,405,45
246,천정배,무소속,"5선( 15대 , 16대 , 17대 , 18대 , 19대 )",본회의,135,135,0,0
246,천정배,무소속,"5선( 15대 , 16대 , 17대 , 18대 , 19대 )",국토교통위원회,234,216,0,18
465,최경환,새누리당,"3선( 17대 , 18대 , 19대 )",본회의,135,53,14,68
465,최경환,새누리당,"3선( 17대 , 18대 , 19대 )",산업통상자원위원회,548,27,332,189
465,최경환,새누리당,"3선( 17대 , 18대 , 19대 )",국회운영위원회,271,271,0,0
465,최경환,새누리당,"3선( 17대 , 18대 , 19대 )",정무위원회,324,9,36,279
465,최경환,새누리당,"3선( 17대 , 18대 , 19대 )",기획재정위원회,423,306,90,27
465,최경환,새누리당,"3선( 17대 , 18대 , 19대 )",정보위원회,72,54,18,0
467,최규성,더불어민주당,"3선( 17대 , 18대 , 19대 )",본회의,135,135,0,0
467,최규성,더불어민주당,"3선( 17대 , 18대 , 19대 )",농림축산식품해양수산위원회,1503,1413,90,0
826,최동익,더불어민주당,초선( 19대 ),본회의,135,122,4,9
826,최동익,더불어민주당,초선( 19대 ),공공의료정상화를위한국정조사특별위원회,36,36,0,0
826,최동익,더불어민주당,초선( 19대 ),보건복지위원회,1278,1098,18,162
826,최동익,더불어민주당,초선( 19대 ),공공의료정상화를위한국정조사특별위원회위원회,18,18,0,0
826,최동익,더불어민주당,초선( 19대 ),국회운영위원회,243,198,18,27
826,최동익,더불어민주당,초선( 19대 ),평창동계올림픽및국제경기대회지원특별위원회,216,198,0,18
826,최동익,더불어민주당,초선( 19대 ),공적연금강화와노후빈곤해소를위한특별위원회,63,36,0,27
826,최동익,더불어민주당,초선( 19대 ),윤리특별위원회,81,81,0,0
842,최민희,더불어민주당,초선( 19대 ),본회의,135,135,0,0
842,최민희,더불어민주당,초선( 19대 ),지속가능발전특별위원회,90,90,0,0
842,최민희,더불어민주당,초선( 19대 ),아동.여성대상성폭력대책특별위원회,36,27,9,0
842,최민희,더불어민주당,초선( 19대 ),세월호침몰사고의진상규명을위한국정조사특별위원회,117,108,9,0
842,최민희,더불어민주당,초선( 19대 ),예산결산특별위원회,252,243,0,9
842,최민희,더불어민주당,초선( 19대 ),국무총리후보자(정홍원)에관한인사청문특별위원회,45,36,0,9
842,최민희,더불어민주당,초선( 19대 ),대법관(박상옥)임명동의에관한인사청문특별위원회,9,9,0,0
842,최민희,더불어민주당,초선( 19대 ),국회운영위원회,234,234,0,0
842,최민희,더불어민주당,초선( 19대 ),"헌법재판소재판관(강일원,김이수,안창호)선출에관한인사청문특별위원회",45,45,0,0
842,최민희,더불어민주당,초선( 19대 ),공공의료정상화를위한국정조사특별위원회,9,9,0,0
842,최민희,더불어민주당,초선( 19대 ),방송공정성특별위원회,153,135,0,18
842,최민희,더불어민주당,초선( 19대 ),정부및공공기관등의해외자원개발진상규명을위한국정조사특별위원회,72,72,0,0
842,최민희,더불어민주당,초선( 19대 ),미래창조과학방송통신위원회,1251,1143,45,63
816,최봉홍,새누리당,초선( 19대 ),본회의,135,130,5,0
816,최봉홍,새누리당,초선( 19대 ),환경노동위원회,1225,1081,90,54
816,최봉홍,새누리당,초선( 19대 ),동북아역사왜곡대책특별위원회,415,325,90,0
816,최봉홍,새누리당,초선( 19대 ),공적연금강화와노후빈곤해소를위한특별위원회,63,45,18,0
739,최원식,더불어민주당,초선( 19대 ),본회의,135,112,0,23
739,최원식,더불어민주당,초선( 19대 ),대법관(조희대)임명동의에관한인사청문특별위원회,27,27,0,0
739,최원식,더불어민주당,초선( 19대 ),허베이스피리트호유류피해대책특별위원회,45,36,0,9
739,최원식,더불어민주당,초선( 19대 ),아동.여성대상성폭력대책특별위원회,36,36,0,0
739,최원식,더불어민주당,초선( 19대 ),법제사법위원회,532,523,0,9
739,최원식,더불어민주당,초선( 19대 ),대법관(권순일)임명동의에관한인사청문특별위원회,27,27,0,0
739,최원식,더불어민주당,초선( 19대 ),예산결산특별위원회,189,135,45,9
739,최원식,더불어민주당,초선( 19대 ),태안유류피해대책특별위원회,36,9,18,9
739,최원식,더불어민주당,초선( 19대 ),국회운영위원회,117,99,9,9
739,최원식,더불어민주당,초선( 19대 ),사법제도개혁특별위원회,80,71,0,9
739,최원식,더불어민주당,초선( 19대 ),대법관(김소영)임명동의에관한인사청문특별위원회,27,27,0,0
739,최원식,더불어민주당,초선( 19대 ),미래창조과학방송통신위원회,891,810,45,36
470,최재성,더불어민주당,"3선( 17대 , 18대 , 19대 )",본회의,135,135,0,0
